mirna_id	target_gene_id
hsa-miR-181a-5p	54811
hsa-miR-181a-5p	55432
hsa-miR-181a-5p	56889
hsa-miR-181a-5p	1654
hsa-miR-181a-5p	64599
hsa-miR-34a-5p	3021
hsa-miR-34a-5p	6510
hsa-miR-34a-5p	8574
hsa-miR-34a-5p	11097
hsa-miR-34a-5p	10163
hsa-miR-34a-5p	3304
hsa-miR-34a-5p	91408
hsa-miR-34a-5p	126298
hsa-miR-34a-5p	10910
hsa-miR-34a-5p	26130
hsa-miR-34a-5p	5557
hsa-miR-34a-5p	57532
hsa-miR-34a-5p	51573
hsa-miR-34a-5p	23367
hsa-miR-34a-5p	29766
hsa-miR-34a-5p	10628
hsa-miR-34a-5p	8085
hsa-miR-34a-5p	3842
hsa-miR-34a-5p	5451
hsa-miR-10a-5p	26135
hsa-miR-10a-5p	7465
hsa-miR-10a-5p	389677
hsa-miR-10a-5p	1398
hsa-miR-7-5p	6650
hsa-miR-7-5p	8574
hsa-miR-7-5p	55920
hsa-miR-7-5p	23404
hsa-miR-7-5p	10163
hsa-miR-7-5p	2739
hsa-miR-7-5p	9422
hsa-miR-7-5p	7832
hsa-miR-7-5p	10794
hsa-miR-7-5p	390980
hsa-miR-7-5p	25987
hsa-miR-7-5p	10238
hsa-miR-7-5p	23067
hsa-miR-7-5p	3192
hsa-miR-7-5p	23112
hsa-miR-7-5p	808
hsa-miR-7-5p	9802
hsa-miR-7-5p	285172
hsa-miR-7-5p	9825
hsa-miR-148a-3p	54205
hsa-miR-148a-3p	25778
hsa-miR-148a-3p	27327
hsa-miR-196a-5p	9825
hsa-miR-196a-5p	84056
hsa-miR-196a-5p	3480
hsa-miR-196a-5p	894
hsa-miR-192-5p	11215
hsa-miR-192-5p	3209
hsa-miR-192-5p	331
hsa-miR-192-5p	116254
hsa-miR-192-5p	22834
hsa-miR-192-5p	11116
hsa-miR-192-5p	84056
hsa-miR-192-5p	51804
hsa-miR-192-5p	84553
hsa-miR-192-5p	10472
hsa-miR-192-5p	6319
hsa-miR-192-5p	403341
hsa-miR-192-5p	91408
hsa-miR-192-5p	4194
hsa-miR-192-5p	5557
hsa-miR-192-5p	81848
hsa-miR-192-5p	25778
hsa-miR-192-5p	80311
hsa-miR-192-5p	2247
hsa-miR-192-5p	116064
hsa-miR-192-5p	79980
hsa-miR-192-5p	83544
hsa-miR-192-5p	80218
hsa-miR-192-5p	6632
hsa-miR-192-5p	132720
hsa-miR-192-5p	8202
hsa-miR-192-5p	79441
hsa-miR-192-5p	27161
hsa-miR-192-5p	3480
hsa-miR-192-5p	84376
hsa-miR-192-5p	55038
hsa-miR-192-5p	5326
hsa-miR-192-5p	163702
hsa-miR-192-5p	79056
hsa-miR-192-5p	1398
hsa-miR-192-5p	5888
hsa-miR-192-5p	5451
hsa-miR-192-5p	285172
hsa-miR-192-5p	64393
hsa-miR-107	27161
hsa-miR-107	192669
hsa-miR-107	26523
hsa-miR-106a-5p	5728
hsa-miR-103a-3p	22859
hsa-miR-103a-3p	84056
hsa-miR-103a-3p	27
hsa-miR-103a-3p	7798
hsa-miR-103a-3p	23080
hsa-miR-103a-3p	403341
hsa-miR-103a-3p	57532
hsa-miR-103a-3p	6651
hsa-miR-103a-3p	5576
hsa-miR-103a-3p	8445
hsa-miR-103a-3p	8036
hsa-miR-103a-3p	23112
hsa-miR-103a-3p	2247
hsa-miR-103a-3p	5888
hsa-miR-103a-3p	56929
hsa-miR-103a-3p	161742
hsa-miR-103a-3p	23067
hsa-miR-103a-3p	79441
hsa-miR-103a-3p	55038
hsa-miR-103a-3p	84458
hsa-miR-103a-3p	830
hsa-miR-103a-3p	7465
hsa-miR-103a-3p	1021
hsa-miR-101-3p	2872
hsa-miR-101-3p	7422
hsa-miR-101-3p	331
hsa-miR-101-3p	11215
hsa-miR-101-3p	7323
hsa-miR-101-3p	11097
hsa-miR-101-3p	23135
hsa-miR-101-3p	8323
hsa-miR-101-3p	7832
hsa-miR-101-3p	285855
hsa-miR-101-3p	9825
hsa-miR-101-3p	1871
hsa-miR-101-3p	84328
hsa-miR-101-3p	57532
hsa-miR-101-3p	5451
hsa-miR-101-3p	84458
hsa-miR-99a-5p	27161
hsa-miR-99a-5p	4209
hsa-miR-99a-5p	6497
hsa-miR-98-5p	2627
hsa-miR-98-5p	23633
hsa-miR-98-5p	126231
hsa-miR-98-5p	10957
hsa-miR-98-5p	6650
hsa-miR-98-5p	26130
hsa-miR-98-5p	2872
hsa-miR-98-5p	22877
hsa-miR-98-5p	10451
hsa-miR-98-5p	1026
hsa-miR-98-5p	5966
hsa-miR-98-5p	7323
hsa-miR-98-5p	9819
hsa-miR-98-5p	5366
hsa-miR-98-5p	8445
hsa-miR-98-5p	1027
hsa-miR-98-5p	3017
hsa-miR-98-5p	6659
hsa-miR-98-5p	1399
hsa-miR-98-5p	718
hsa-miR-98-5p	5326
hsa-miR-98-5p	5451
hsa-miR-98-5p	3159
hsa-miR-98-5p	55432
hsa-miR-96-5p	331
hsa-miR-96-5p	10945
hsa-miR-96-5p	5869
hsa-miR-96-5p	57551
hsa-miR-96-5p	6310
hsa-miR-93-5p	3949
hsa-miR-93-5p	7798
hsa-miR-93-5p	55654
hsa-miR-93-5p	10671
hsa-miR-93-5p	84056
hsa-miR-93-5p	7048
hsa-miR-93-5p	5869
hsa-miR-93-5p	11215
hsa-miR-93-5p	138151
hsa-miR-93-5p	147687
hsa-miR-93-5p	84919
hsa-miR-93-5p	595
hsa-miR-93-5p	390980
hsa-miR-93-5p	1408
hsa-miR-93-5p	9422
hsa-miR-93-5p	116064
hsa-miR-93-5p	57532
hsa-miR-93-5p	6310
hsa-miR-93-5p	165324
hsa-miR-93-5p	29116
hsa-miR-93-5p	7528
hsa-miR-93-5p	54557
hsa-miR-93-5p	59338
hsa-miR-93-5p	90007
hsa-miR-93-5p	153222
hsa-miR-93-5p	54813
hsa-miR-93-5p	8085
hsa-miR-93-5p	9644
hsa-miR-93-5p	55432
hsa-miR-93-5p	283373
hsa-miR-93-5p	142891
hsa-miR-93-5p	161742
hsa-miR-93-5p	84437
hsa-miR-93-5p	8445
hsa-miR-93-5p	26523
hsa-miR-93-5p	25778
hsa-miR-93-5p	56929
hsa-miR-93-5p	283209
hsa-miR-33a-5p	1408
hsa-miR-33a-5p	9644
hsa-miR-33a-5p	142891
hsa-miR-33a-5p	11215
hsa-miR-33a-5p	57532
hsa-miR-32-5p	3021
hsa-miR-32-5p	59338
hsa-miR-32-5p	9825
hsa-miR-32-5p	1399
hsa-miR-32-5p	142891
hsa-miR-32-5p	2247
hsa-miR-32-5p	57532
hsa-miR-32-5p	285172
hsa-miR-32-5p	23112
hsa-miR-32-5p	1871
hsa-miR-32-5p	6310
hsa-miR-30a-5p	6648
hsa-miR-30a-5p	6319
hsa-miR-30a-5p	5594
hsa-miR-30a-5p	598
hsa-miR-30a-5p	3949
hsa-miR-30a-5p	134266
hsa-miR-30a-5p	6651
hsa-miR-30a-5p	9052
hsa-miR-30a-5p	5557
hsa-miR-30a-5p	7073
hsa-miR-30a-5p	7534
hsa-miR-30a-5p	81889
hsa-miR-30a-5p	7803
hsa-miR-30a-5p	1678
hsa-miR-30a-5p	23450
hsa-miR-30a-5p	3480
hsa-miR-30a-5p	11331
hsa-miR-30a-5p	5315
hsa-miR-30a-5p	7531
hsa-miR-30a-5p	3178
hsa-miR-27a-3p	7073
hsa-miR-27a-3p	84823
hsa-miR-27a-3p	23067
hsa-miR-27a-3p	23204
hsa-miR-27a-3p	2872
hsa-miR-27a-3p	7157
hsa-miR-26b-5p	138151
hsa-miR-26b-5p	4193
hsa-miR-26b-5p	22834
hsa-miR-26b-5p	80032
hsa-miR-26b-5p	22877
hsa-miR-26b-5p	10749
hsa-miR-26b-5p	10472
hsa-miR-26b-5p	29127
hsa-miR-26b-5p	59338
hsa-miR-26b-5p	126231
hsa-miR-26b-5p	389677
hsa-miR-26b-5p	4144
hsa-miR-26b-5p	8036
hsa-miR-26b-5p	9819
hsa-miR-26b-5p	7803
hsa-miR-26b-5p	10163
hsa-miR-26b-5p	201626
hsa-miR-26b-5p	51573
hsa-miR-26b-5p	9052
hsa-miR-26b-5p	10981
hsa-miR-26b-5p	23466
hsa-miR-26b-5p	6498
hsa-miR-26b-5p	1368
hsa-miR-26b-5p	595
hsa-miR-26b-5p	57532
hsa-miR-26b-5p	80218
hsa-miR-26b-5p	25987
hsa-miR-26b-5p	7832
hsa-miR-26b-5p	5939
hsa-miR-26b-5p	23450
hsa-miR-26b-5p	5366
hsa-miR-26b-5p	1723
hsa-miR-26b-5p	201514
hsa-miR-26b-5p	7756
hsa-miR-26b-5p	6632
hsa-miR-26b-5p	7170
hsa-miR-26b-5p	26137
hsa-miR-26b-5p	1964
hsa-miR-26b-5p	79796
hsa-miR-26b-5p	1654
hsa-miR-26b-5p	4209
hsa-miR-26b-5p	404785
hsa-miR-26b-5p	9903
hsa-miR-26b-5p	55209
hsa-miR-26b-5p	51021
hsa-miR-26b-5p	27284
hsa-miR-26b-5p	1656
hsa-miR-26b-5p	56889
hsa-miR-26b-5p	55432
hsa-miR-26b-5p	6307
hsa-miR-26b-5p	718
hsa-miR-26b-5p	54662
hsa-miR-26b-5p	23248
hsa-miR-26b-5p	5451
hsa-miR-24-3p	5557
hsa-miR-24-3p	57404
hsa-miR-24-3p	23633
hsa-miR-24-3p	90007
hsa-miR-24-3p	2752
hsa-miR-24-3p	9422
hsa-miR-24-3p	10018
hsa-miR-24-3p	1871
hsa-miR-24-3p	6634
hsa-miR-24-3p	56889
hsa-miR-24-3p	285855
hsa-miR-24-3p	23119
hsa-miR-24-3p	5326
hsa-miR-24-3p	55432
hsa-miR-24-3p	26994
hsa-miR-22-3p	1457
hsa-miR-22-3p	1021
hsa-miR-22-3p	5869
hsa-miR-22-3p	3021
hsa-miR-21-5p	55196
hsa-miR-21-5p	79718
hsa-miR-21-5p	7422
hsa-miR-21-5p	26130
hsa-miR-21-5p	2872
hsa-miR-21-5p	59338
hsa-miR-21-5p	23731
hsa-miR-21-5p	4154
hsa-miR-21-5p	4194
hsa-miR-21-5p	55173
hsa-miR-21-5p	6399
hsa-miR-21-5p	80311
hsa-miR-21-5p	727936
hsa-miR-21-5p	1654
hsa-miR-21-5p	26137
hsa-miR-21-5p	10725
hsa-miR-21-5p	7756
hsa-miR-21-5p	23112
hsa-miR-21-5p	5814
hsa-miR-21-5p	57532
hsa-miR-21-5p	134266
hsa-miR-21-5p	5784
hsa-miR-21-5p	79598
hsa-miR-21-5p	65125
hsa-miR-21-5p	27161
hsa-miR-21-5p	56886
hsa-miR-21-5p	285172
hsa-miR-21-5p	163590
hsa-miR-21-5p	8243
hsa-miR-21-5p	56681
hsa-miR-21-5p	3842
hsa-miR-21-5p	26994
hsa-miR-21-5p	55432
hsa-miR-19b-3p	147687
hsa-miR-19b-3p	140775
hsa-miR-19b-3p	5869
hsa-miR-19b-3p	84056
hsa-miR-19b-3p	138151
hsa-miR-19b-3p	51804
hsa-miR-19b-3p	23204
hsa-miR-19b-3p	54557
hsa-miR-19b-3p	7803
hsa-miR-19b-3p	84919
hsa-miR-19b-3p	59084
hsa-miR-19b-3p	6651
hsa-miR-19b-3p	26523
hsa-miR-19b-3p	4154
hsa-miR-19b-3p	3949
hsa-miR-19b-3p	54662
hsa-miR-19b-3p	3178
hsa-miR-19b-3p	9903
hsa-miR-19b-3p	142891
hsa-miR-19b-3p	283373
hsa-miR-19b-3p	7465
hsa-miR-19b-3p	4209
hsa-miR-19b-3p	10238
hsa-miR-19b-3p	1656
hsa-miR-19b-3p	9825
hsa-miR-19b-3p	894
hsa-miR-19b-3p	23112
hsa-miR-19b-3p	26994
hsa-miR-18a-5p	84823
hsa-miR-18a-5p	6651
hsa-miR-18a-5p	56929
hsa-miR-18a-5p	7562
hsa-miR-18a-5p	23112
hsa-miR-18a-5p	84612
hsa-miR-18a-5p	64599
hsa-miR-16-5p	6510
hsa-miR-16-5p	30836
hsa-miR-16-5p	26135
hsa-miR-16-5p	84056
hsa-miR-16-5p	27
hsa-miR-16-5p	811
hsa-miR-16-5p	54205
hsa-miR-16-5p	22859
hsa-miR-16-5p	23080
hsa-miR-16-5p	403341
hsa-miR-16-5p	29127
hsa-miR-16-5p	9689
hsa-miR-16-5p	6667
hsa-miR-16-5p	23731
hsa-miR-16-5p	55173
hsa-miR-16-5p	22824
hsa-miR-16-5p	5576
hsa-miR-16-5p	57532
hsa-miR-16-5p	6651
hsa-miR-16-5p	134266
hsa-miR-16-5p	23367
hsa-miR-16-5p	10238
hsa-miR-16-5p	84272
hsa-miR-16-5p	7756
hsa-miR-16-5p	7832
hsa-miR-16-5p	88745
hsa-miR-16-5p	26995
hsa-miR-16-5p	8140
hsa-miR-16-5p	1654
hsa-miR-16-5p	56929
hsa-miR-16-5p	79441
hsa-miR-16-5p	23112
hsa-miR-16-5p	27161
hsa-miR-16-5p	23067
hsa-miR-16-5p	161742
hsa-miR-16-5p	830
hsa-miR-16-5p	7465
hsa-miR-16-5p	55038
hsa-miR-16-5p	10797
hsa-miR-16-5p	55131
hsa-miR-16-5p	9825
hsa-miR-16-5p	1399
hsa-miR-16-5p	387522
hsa-miR-16-5p	23248
hsa-miR-16-5p	3842
hsa-let-7f-5p	4609
hsa-let-7f-5p	595
hsa-let-7f-5p	1026
hsa-let-7d-5p	222068
hsa-let-7d-5p	9825
hsa-let-7d-5p	84056
hsa-let-7d-5p	27327
hsa-let-7d-5p	3480
hsa-let-7b-5p	3949
hsa-let-7b-5p	26130
hsa-let-7b-5p	389677
hsa-let-7b-5p	7323
hsa-let-7b-5p	6319
hsa-let-7b-5p	5576
hsa-let-7b-5p	80218
hsa-let-7b-5p	2739
hsa-let-7b-5p	221937
hsa-let-7b-5p	1678
hsa-let-7b-5p	26995
hsa-let-7b-5p	54662
hsa-let-7b-5p	84328
hsa-let-7b-5p	1399
hsa-let-7b-5p	153339
hsa-let-7a-5p	1026
hsa-miR-1-3p	6667
hsa-miR-133a-3p	6667
hsa-miR-24-3p	9644
hsa-miR-1910-5p	84726
hsa-miR-548h-5p	84056
hsa-miR-1303	1021
hsa-miR-1303	9422
hsa-miR-548j-5p	84056
hsa-miR-1301-3p	3159
hsa-miR-1301-3p	6651
hsa-miR-1301-3p	552889
hsa-miR-1301-3p	3068
hsa-miR-1301-3p	9731
hsa-miR-1301-3p	5315
hsa-miR-1301-3p	10658
hsa-miR-1301-3p	226
hsa-miR-320c	54205
hsa-miR-320c	26523
hsa-miR-320c	552889
hsa-miR-320b	1340
hsa-miR-320b	10146
hsa-miR-320b	5814
hsa-miR-320b	57649
hsa-miR-320b	84934
hsa-miR-320b	4609
hsa-miR-320b	2752
hsa-miR-1236-3p	3021
hsa-miR-1229-3p	1026
hsa-miR-1229-3p	9422
hsa-miR-1229-3p	23112
hsa-miR-1229-3p	10847
hsa-miR-1229-3p	80218
hsa-miR-1229-3p	8085
hsa-miR-1229-3p	3178
hsa-miR-1229-3p	23204
hsa-miR-1229-3p	56957
hsa-miR-1229-3p	221937
hsa-miR-1229-3p	6319
hsa-miR-1229-3p	10238
hsa-miR-1229-3p	7534
hsa-miR-1227-3p	9819
hsa-miR-1226-3p	3480
hsa-miR-1226-3p	3304
hsa-miR-1226-3p	23080
hsa-miR-1226-3p	55920
hsa-miR-1226-3p	113178
hsa-miR-1226-3p	6510
hsa-miR-1226-3p	54978
hsa-miR-1224-3p	8085
hsa-miR-1224-5p	10163
hsa-miR-1224-5p	10152
hsa-miR-940	3304
hsa-miR-940	10163
hsa-miR-940	387522
hsa-miR-940	8570
hsa-miR-935	5814
hsa-miR-935	2395
hsa-miR-935	51021
hsa-miR-935	84823
hsa-miR-935	5315
hsa-miR-760	80139
hsa-miR-760	6651
hsa-miR-760	5757
hsa-miR-760	55527
hsa-miR-760	10238
hsa-miR-760	8085
hsa-miR-760	5869
hsa-miR-760	3209
hsa-miR-760	8091
hsa-miR-877-3p	10847
hsa-miR-877-3p	7555
hsa-miR-877-3p	3304
hsa-miR-877-3p	26523
hsa-miR-877-3p	64599
hsa-miR-877-3p	23633
hsa-miR-877-3p	7534
hsa-miR-877-3p	23204
hsa-miR-877-3p	10472
hsa-miR-877-3p	55275
hsa-miR-877-3p	10749
hsa-miR-877-3p	283373
hsa-miR-877-3p	7531
hsa-miR-877-3p	396
hsa-miR-877-3p	7341
hsa-miR-877-3p	9807
hsa-miR-877-3p	5869
hsa-miR-877-3p	5315
hsa-miR-877-3p	2752
hsa-miR-877-3p	894
hsa-miR-877-3p	10163
hsa-miR-877-3p	6310
hsa-miR-877-3p	65125
hsa-miR-877-3p	1656
hsa-miR-877-3p	3146
hsa-miR-877-3p	55209
hsa-miR-877-3p	201626
hsa-miR-877-3p	144404
hsa-miR-877-3p	84458
hsa-miR-877-3p	84726
hsa-miR-877-3p	4150
hsa-miR-877-3p	285855
hsa-miR-877-3p	23367
hsa-miR-877-3p	10945
hsa-miR-877-3p	84823
hsa-miR-877-3p	3159
hsa-miR-877-3p	4627
hsa-miR-877-3p	7323
hsa-miR-877-5p	153339
hsa-miR-877-5p	10725
hsa-miR-877-5p	4209
hsa-miR-877-5p	894
hsa-miR-877-5p	2752
hsa-miR-877-5p	8085
hsa-miR-877-5p	22877
hsa-miR-877-5p	26523
hsa-miR-877-5p	56957
hsa-miR-877-5p	23049
hsa-miR-877-5p	23367
hsa-miR-877-5p	3159
hsa-miR-744-5p	23112
hsa-miR-744-5p	23367
hsa-miR-744-5p	10847
hsa-miR-744-5p	80311
hsa-miR-744-5p	5757
hsa-miR-744-5p	57532
hsa-miR-744-5p	6497
hsa-miR-744-5p	8202
hsa-miR-744-5p	3017
hsa-miR-744-5p	56889
hsa-miR-744-5p	80306
hsa-miR-744-5p	283373
hsa-miR-744-5p	10146
hsa-miR-744-5p	396
hsa-miR-744-5p	3304
hsa-miR-744-5p	3159
hsa-miR-744-5p	51021
hsa-miR-744-5p	8085
hsa-miR-744-5p	26523
hsa-miR-744-5p	4609
hsa-miR-744-5p	9807
hsa-miR-744-5p	387521
hsa-miR-744-5p	3949
hsa-miR-744-5p	8243
hsa-miR-744-5p	126298
hsa-miR-874-3p	51144
hsa-miR-874-3p	23466
hsa-miR-550a-5p	65125
hsa-miR-92b-5p	51
hsa-miR-92b-5p	59283
hsa-miR-455-3p	163590
hsa-miR-455-3p	6651
hsa-miR-455-3p	26523
hsa-miR-455-3p	3017
hsa-miR-455-3p	84328
hsa-miR-455-3p	6319
hsa-miR-455-3p	657
hsa-miR-455-3p	9802
hsa-miR-455-3p	3151
hsa-miR-455-3p	7534
hsa-miR-532-3p	80311
hsa-miR-532-3p	1408
hsa-miR-505-5p	1654
hsa-miR-505-5p	1026
hsa-miR-500a-5p	6634
hsa-miR-193b-5p	1399
hsa-miR-423-5p	7534
hsa-miR-423-5p	403341
hsa-miR-423-5p	2872
hsa-miR-423-5p	84823
hsa-miR-423-5p	10957
hsa-miR-423-5p	894
hsa-miR-423-5p	396
hsa-miR-423-5p	7323
hsa-miR-423-5p	5757
hsa-miR-423-5p	4609
hsa-miR-423-5p	2752
hsa-miR-423-5p	5315
hsa-miR-423-5p	23204
hsa-miR-423-5p	23450
hsa-miR-423-5p	80306
hsa-miR-151a-5p	57532
hsa-miR-151a-5p	26523
hsa-miR-342-5p	57532
hsa-miR-330-5p	3304
hsa-miR-130b-5p	1654
hsa-miR-130b-5p	10847
hsa-miR-130b-5p	1340
hsa-miR-130b-5p	7465
hsa-miR-130b-5p	3304
hsa-miR-130b-5p	153339
hsa-miR-130b-5p	5757
hsa-miR-296-3p	5326
hsa-miR-296-3p	3017
hsa-miR-296-3p	3304
hsa-miR-296-3p	2752
hsa-miR-296-3p	84726
hsa-miR-296-3p	3159
hsa-miR-296-3p	5315
hsa-miR-296-3p	23248
hsa-miR-296-3p	10847
hsa-miR-296-3p	80139
hsa-miR-296-3p	5757
hsa-miR-296-3p	8140
hsa-miR-125b-2-3p	84437
hsa-miR-125a-3p	2752
hsa-miR-27b-5p	9422
hsa-miR-129-1-3p	1398
hsa-miR-93-3p	8243
hsa-miR-93-3p	26523
hsa-miR-93-3p	65125
hsa-miR-93-3p	54205
hsa-miR-93-3p	26135
hsa-miR-93-3p	3021
hsa-miR-93-3p	80139
hsa-miR-92a-1-5p	5888
hsa-miR-28-3p	23119
hsa-miR-28-3p	55275
hsa-let-7f-2-3p	5366
hsa-miR-766-3p	144404
hsa-miR-766-3p	283373
hsa-miR-766-3p	5315
hsa-miR-766-3p	5594
hsa-miR-766-3p	8085
hsa-miR-766-3p	23308
hsa-miR-766-3p	11165
hsa-miR-769-3p	51808
hsa-miR-769-3p	10749
hsa-miR-769-3p	5576
hsa-miR-769-3p	10945
hsa-miR-769-3p	285855
hsa-miR-769-3p	552889
hsa-miR-769-3p	55654
hsa-miR-769-3p	6648
hsa-miR-769-3p	23089
hsa-miR-769-3p	26523
hsa-miR-769-3p	23612
hsa-miR-769-3p	7528
hsa-miR-769-5p	5594
hsa-miR-769-5p	59338
hsa-miR-769-5p	5315
hsa-miR-769-5p	23248
hsa-miR-769-5p	25987
hsa-miR-769-5p	571
hsa-miR-454-3p	390980
hsa-miR-454-3p	7157
hsa-miR-454-3p	57649
hsa-miR-671-5p	6239
hsa-miR-671-5p	6650
hsa-miR-671-5p	8140
hsa-miR-671-5p	3159
hsa-miR-671-5p	27161
hsa-miR-425-5p	1399
hsa-miR-425-5p	118987
hsa-miR-425-5p	10163
hsa-miR-421	10797
hsa-miR-421	23597
hsa-miR-421	26523
hsa-miR-421	22877
hsa-miR-652-3p	3146
hsa-miR-652-3p	57649
hsa-miR-652-3p	59283
hsa-miR-652-3p	3017
hsa-miR-652-3p	27161
hsa-miR-652-3p	26135
hsa-miR-652-3p	1457
hsa-miR-652-3p	26523
hsa-miR-652-3p	10725
hsa-miR-652-3p	3021
hsa-miR-652-3p	3304
hsa-miR-629-3p	1654
hsa-miR-625-5p	26135
hsa-miR-625-5p	6667
hsa-miR-615-3p	84919
hsa-miR-615-3p	134266
hsa-miR-615-3p	7534
hsa-miR-615-3p	8570
hsa-miR-615-3p	23466
hsa-miR-615-3p	5757
hsa-miR-615-3p	3192
hsa-miR-615-3p	5049
hsa-miR-615-3p	26135
hsa-miR-615-3p	8550
hsa-miR-615-3p	1723
hsa-miR-615-3p	56681
hsa-miR-615-3p	30000
hsa-miR-615-3p	84376
hsa-miR-615-3p	64599
hsa-miR-615-3p	3304
hsa-miR-615-3p	1457
hsa-miR-615-3p	8085
hsa-miR-615-3p	7798
hsa-miR-615-3p	23450
hsa-miR-615-3p	3068
hsa-miR-615-3p	283209
hsa-miR-615-3p	23049
hsa-miR-615-3p	3178
hsa-miR-615-3p	1021
hsa-miR-615-3p	226
hsa-miR-615-3p	23367
hsa-miR-615-3p	30837
hsa-miR-615-3p	8243
hsa-miR-615-3p	2752
hsa-miR-615-3p	221937
hsa-miR-615-3p	6566
hsa-miR-615-3p	6650
hsa-miR-615-3p	23633
hsa-miR-615-3p	84726
hsa-miR-615-3p	51573
hsa-miR-615-3p	65125
hsa-miR-615-3p	10847
hsa-miR-615-3p	4150
hsa-miR-615-3p	894
hsa-miR-615-3p	7170
hsa-miR-615-3p	3017
hsa-miR-615-3p	5869
hsa-miR-615-3p	7528
hsa-miR-615-3p	26523
hsa-miR-615-3p	285855
hsa-miR-615-3p	51
hsa-miR-615-3p	11215
hsa-miR-615-3p	55920
hsa-miR-615-3p	55238
hsa-miR-615-3p	112939
hsa-miR-615-3p	56886
hsa-miR-615-3p	8106
hsa-miR-615-3p	6632
hsa-miR-615-3p	10945
hsa-miR-615-3p	55038
hsa-miR-615-3p	54431
hsa-miR-92b-3p	8085
hsa-miR-92b-3p	283373
hsa-miR-92b-3p	84726
hsa-miR-92b-3p	1654
hsa-miR-92b-3p	5594
hsa-miR-92b-3p	6497
hsa-miR-92b-3p	7531
hsa-miR-92b-3p	23049
hsa-miR-92b-3p	2627
hsa-miR-92b-3p	4154
hsa-miR-92b-3p	226
hsa-miR-92b-3p	138151
hsa-miR-92b-3p	30000
hsa-miR-92b-3p	3304
hsa-miR-92b-3p	6650
hsa-miR-92b-3p	8106
hsa-miR-92b-3p	3949
hsa-miR-92b-3p	7975
hsa-miR-18a-3p	65125
hsa-miR-18a-3p	1964
hsa-miR-18a-3p	10658
hsa-miR-18a-3p	10146
hsa-miR-18a-3p	3146
hsa-miR-18a-3p	285855
hsa-miR-18a-3p	3304
hsa-miR-18a-3p	23008
hsa-miR-18a-3p	26523
hsa-miR-18a-3p	3159
hsa-miR-18a-3p	8085
hsa-miR-18a-3p	4782
hsa-miR-18a-3p	84823
hsa-miR-18a-3p	5315
hsa-miR-18a-3p	23135
hsa-miR-18a-3p	5366
hsa-miR-505-3p	26135
hsa-miR-505-3p	3304
hsa-miR-505-3p	1656
hsa-miR-505-3p	84726
hsa-miR-505-3p	29766
hsa-miR-504-5p	55527
hsa-miR-503-5p	127933
hsa-miR-503-5p	23450
hsa-miR-503-5p	3068
hsa-miR-501-5p	3068
hsa-miR-500a-3p	80311
hsa-miR-181d-5p	3146
hsa-miR-497-5p	552889
hsa-miR-193b-3p	26523
hsa-miR-193b-3p	285855
hsa-miR-193b-3p	10146
hsa-miR-193b-3p	23597
hsa-miR-193b-3p	3304
hsa-miR-193b-3p	23450
hsa-miR-193b-3p	113178
hsa-miR-193b-3p	23089
hsa-miR-193b-3p	6634
hsa-miR-193b-3p	84726
hsa-miR-193b-3p	27246
hsa-miR-193b-3p	84823
hsa-miR-193b-3p	64755
hsa-miR-193b-3p	84458
hsa-miR-193b-3p	6650
hsa-miR-193b-3p	4150
hsa-miR-193b-3p	5728
hsa-miR-193b-3p	65125
hsa-miR-193b-3p	4627
hsa-miR-193b-3p	83999
hsa-miR-193b-3p	3068
hsa-miR-193b-3p	64599
hsa-miR-193b-3p	11331
hsa-miR-193b-3p	5366
hsa-miR-146b-5p	26523
hsa-miR-146b-5p	3304
hsa-miR-484	7280
hsa-miR-484	23112
hsa-miR-484	1656
hsa-miR-484	5315
hsa-miR-484	285636
hsa-miR-484	7465
hsa-miR-484	23367
hsa-miR-484	23466
hsa-miR-484	23404
hsa-miR-484	23450
hsa-miR-484	57532
hsa-miR-484	27246
hsa-miR-484	6497
hsa-miR-484	7528
hsa-miR-484	3304
hsa-miR-484	56889
hsa-miR-484	7534
hsa-miR-484	3480
hsa-miR-484	4298
hsa-miR-484	27327
hsa-miR-484	23089
hsa-miR-484	201626
hsa-miR-484	10749
hsa-miR-484	11057
hsa-miR-484	8445
hsa-miR-484	2752
hsa-miR-484	6319
hsa-miR-484	7531
hsa-miR-484	10847
hsa-miR-484	83667
hsa-miR-484	4193
hsa-miR-484	23468
hsa-miR-484	10146
hsa-miR-484	55920
hsa-miR-484	598
hsa-miR-484	23067
hsa-miR-484	117177
hsa-miR-484	552889
hsa-miR-484	396
hsa-miR-484	5939
hsa-miR-484	3178
hsa-miR-484	23119
hsa-miR-484	4627
hsa-miR-484	84726
hsa-miR-484	64599
hsa-miR-484	9422
hsa-miR-484	55527
hsa-miR-484	84516
hsa-miR-484	6650
hsa-miR-484	153222
hsa-miR-484	80228
hsa-miR-484	83999
hsa-miR-484	26523
hsa-miR-484	26994
hsa-miR-20b-5p	3068
hsa-miR-18b-5p	64599
hsa-miR-18b-5p	5939
hsa-miR-425-3p	80311
hsa-miR-425-3p	3304
hsa-miR-425-3p	80139
hsa-miR-423-3p	126298
hsa-miR-423-3p	26523
hsa-miR-423-3p	811
hsa-miR-423-3p	3304
hsa-miR-423-3p	65125
hsa-miR-423-3p	80311
hsa-miR-423-3p	8243
hsa-miR-423-3p	55527
hsa-miR-423-3p	23450
hsa-miR-423-3p	10945
hsa-miR-423-3p	5315
