ncID	tarID
NONHSAG054394	Q9NZB2
NONHSAG054432	Q9NZB2
NONHSAG055124	Q9NZB2
NONHSAG002205	Q9NYY8
NONHSAG002393	Q9NYY8
NONHSAG002859	Q9NYY8
NONHSAG004564	Q9NYY8
NONHSAG004855	Q9NYY8
NONHSAG005321	Q9NYY8
NONHSAG005455	Q9NYY8
NONHSAG007320	Q9NYY8
NONHSAG007508	Q9NYY8
NONHSAG007695	Q9NYY8
NONHSAG008507	Q9NYY8
NONHSAG008800	Q9NYY8
NONHSAG011267	Q9NYY8
NONHSAG015904	Q9NYY8
NONHSAG016601	Q9NYY8
NONHSAG016771	Q9NYY8
NONHSAG017009	Q9NYY8
NONHSAG017683	Q9NYY8
NONHSAG018395	Q9NYY8
NONHSAG018397	Q9NYY8
NONHSAG018537	Q9NYY8
NONHSAG021338	Q9NYY8
NONHSAG021347	Q9NYY8
NONHSAG021348	Q9NYY8
NONHSAG021390	Q9NYY8
NONHSAG022078	Q9NYY8
NONHSAG022142	Q9NYY8
NONHSAG022634	Q9NYY8
NONHSAG023185	Q9NYY8
NONHSAG023238	Q9NYY8
NONHSAG023321	Q9NYY8
NONHSAG023376	Q9NYY8
NONHSAG024224	Q9NYY8
NONHSAG076451	Q9NYY8
NONHSAG026072	Q9NYY8
NONHSAG077706	Q9NYY8
NONHSAG029467	Q9NYY8
NONHSAG079237	Q9NYY8
NONHSAG031060	Q9NYY8
NONHSAG032157	Q9NYY8
NONHSAG032508	Q9NYY8
NONHSAG033168	Q9NYY8
NONHSAG083577	Q9NYY8
NONHSAG084326	Q9NYY8
NONHSAG034213	Q9NYY8
NONHSAG034214	Q9NYY8
NONHSAG034215	Q9NYY8
NONHSAG034336	Q9NYY8
NONHSAG037195	Q9NYY8
NONHSAG088954	Q9NYY8
NONHSAG039335	Q9NYY8
NONHSAG040333	Q9NYY8
NONHSAG090182	Q9NYY8
NONHSAG041529	Q9NYY8
NONHSAG041707	Q9NYY8
NONHSAG091452	Q9NYY8
NONHSAG004756	Q9NYY8
NONHSAG044064	Q9NYY8
NONHSAG095917	Q9NYY8
NONHSAG047507	Q9NYY8
NONHSAG048224	Q9NYY8
NONHSAG048505	Q9NYY8
NONHSAG050747	Q9NYY8
NONHSAG101142	Q9NYY8
NONHSAG053014	Q9NYY8
NONHSAG103285	Q9NYY8
NONHSAG054779	Q9NYY8
NONHSAG055124	Q9NYY8
NONHSAG000447	Q969Z0
NONHSAG000536	Q969Z0
NONHSAG000920	Q969Z0
NONHSAG000967	Q969Z0
NONHSAG001219	Q969Z0
NONHSAG001369	Q969Z0
NONHSAG001459	Q969Z0
NONHSAG001999	Q969Z0
NONHSAG002096	Q969Z0
NONHSAG002205	Q969Z0
NONHSAG002393	Q969Z0
NONHSAG002859	Q969Z0
NONHSAG003074	Q969Z0
NONHSAG003943	Q969Z0
NONHSAG004027	Q969Z0
NONHSAG004140	Q969Z0
NONHSAG057260	Q969Z0
NONHSAG004831	Q969Z0
NONHSAG004855	Q969Z0
NONHSAG004975	Q969Z0
NONHSAG005114	Q969Z0
NONHSAG005321	Q969Z0
NONHSAG005455	Q969Z0
NONHSAG005614	Q969Z0
NONHSAG005891	Q969Z0
NONHSAG006173	Q969Z0
NONHSAG006198	Q969Z0
NONHSAG007287	Q969Z0
NONHSAG007320	Q969Z0
NONHSAG007444	Q969Z0
NONHSAG007508	Q969Z0
NONHSAG007695	Q969Z0
NONHSAG008595	Q969Z0
NONHSAG008921	Q969Z0
NONHSAG008966	Q969Z0
NONHSAG009182	Q969Z0
NONHSAG009768	Q969Z0
NONHSAG010200	Q969Z0
NONHSAG010319	Q969Z0
NONHSAG010366	Q969Z0
NONHSAG011267	Q969Z0
NONHSAG011351	Q969Z0
NONHSAG011364	Q969Z0
NONHSAG011870	Q969Z0
NONHSAG011894	Q969Z0
NONHSAG012555	Q969Z0
NONHSAG012590	Q969Z0
NONHSAG015097	Q969Z0
NONHSAG015489	Q969Z0
NONHSAG015893	Q969Z0
NONHSAG015904	Q969Z0
NONHSAG015961	Q969Z0
NONHSAG016601	Q969Z0
NONHSAG016674	Q969Z0
NONHSAG016770	Q969Z0
NONHSAG016771	Q969Z0
NONHSAG016894	Q969Z0
NONHSAG017635	Q969Z0
NONHSAG017683	Q969Z0
NONHSAG018395	Q969Z0
NONHSAG018537	Q969Z0
NONHSAG018796	Q969Z0
NONHSAG019015	Q969Z0
NONHSAG021307	Q969Z0
NONHSAG021309	Q969Z0
NONHSAG021329	Q969Z0
NONHSAG021347	Q969Z0
NONHSAG021348	Q969Z0
NONHSAG021390	Q969Z0
NONHSAG022050	Q969Z0
NONHSAG022078	Q969Z0
NONHSAG022347	Q969Z0
NONHSAG022634	Q969Z0
NONHSAG023109	Q969Z0
NONHSAG023185	Q969Z0
NONHSAG023321	Q969Z0
NONHSAG075003	Q969Z0
NONHSAG023418	Q969Z0
NONHSAG024224	Q969Z0
NONHSAG024282	Q969Z0
NONHSAG024395	Q969Z0
NONHSAG024903	Q969Z0
NONHSAG024923	Q969Z0
NONHSAG024946	Q969Z0
NONHSAG025069	Q969Z0
NONHSAG025089	Q969Z0
NONHSAG025160	Q969Z0
NONHSAG076451	Q969Z0
NONHSAG026072	Q969Z0
NONHSAG026129	Q969Z0
NONHSAG026310	Q969Z0
NONHSAG026381	Q969Z0
NONHSAG026404	Q969Z0
NONHSAG027799	Q969Z0
NONHSAG027882	Q969Z0
NONHSAG077527	Q969Z0
NONHSAG029191	Q969Z0
NONHSAG029467	Q969Z0
NONHSAG029628	Q969Z0
NONHSAG079272	Q969Z0
NONHSAG030103	Q969Z0
NONHSAG031051	Q969Z0
NONHSAG031645	Q969Z0
NONHSAG031666	Q969Z0
NONHSAG031750	Q969Z0
NONHSAG031790	Q969Z0
NONHSAG032383	Q969Z0
NONHSAG032406	Q969Z0
NONHSAG033080	Q969Z0
NONHSAG033168	Q969Z0
NONHSAG033183	Q969Z0
NONHSAG083577	Q969Z0
NONHSAG034027	Q969Z0
NONHSAG084326	Q969Z0
NONHSAG034213	Q969Z0
NONHSAG034215	Q969Z0
NONHSAG034317	Q969Z0
NONHSAG034336	Q969Z0
NONHSAG034935	Q969Z0
NONHSAG035023	Q969Z0
NONHSAG035049	Q969Z0
NONHSAG084937	Q969Z0
NONHSAG036415	Q969Z0
NONHSAG037072	Q969Z0
NONHSAG037082	Q969Z0
NONHSAG037137	Q969Z0
NONHSAG037195	Q969Z0
NONHSAG037408	Q969Z0
NONHSAG088954	Q969Z0
NONHSAG040021	Q969Z0
NONHSAG040143	Q969Z0
NONHSAG040333	Q969Z0
NONHSAG090182	Q969Z0
NONHSAG040542	Q969Z0
NONHSAG041057	Q969Z0
NONHSAG041670	Q969Z0
NONHSAG041695	Q969Z0
NONHSAG041707	Q969Z0
NONHSAG091452	Q969Z0
NONHSAG004756	Q969Z0
NONHSAG044006	Q969Z0
NONHSAG044064	Q969Z0
NONHSAG047050	Q969Z0
NONHSAG047097	Q969Z0
NONHSAG047260	Q969Z0
NONHSAG047507	Q969Z0
NONHSAG047851	Q969Z0
NONHSAG047966	Q969Z0
NONHSAG048464	Q969Z0
NONHSAG048506	Q969Z0
NONHSAG051091	Q969Z0
NONHSAG101142	Q969Z0
NONHSAG052055	Q969Z0
NONHSAG053631	Q969Z0
NONHSAG053814	Q969Z0
NONHSAG103285	Q969Z0
NONHSAG054779	Q969Z0
NONHSAG055628	Q969Z0
NONHSAG000046	Q06787
NONHSAG000447	Q06787
NONHSAG000506	Q06787
NONHSAG000579	Q06787
NONHSAG000835	Q06787
NONHSAG000920	Q06787
NONHSAG000967	Q06787
NONHSAG001039	Q06787
NONHSAG001219	Q06787
NONHSAG001351	Q06787
NONHSAG001369	Q06787
NONHSAG001452	Q06787
NONHSAG001459	Q06787
NONHSAG001999	Q06787
NONHSAG002096	Q06787
NONHSAG002393	Q06787
NONHSAG002859	Q06787
NONHSAG003074	Q06787
NONHSAG003938	Q06787
NONHSAG003943	Q06787
NONHSAG004027	Q06787
NONHSAG057260	Q06787
NONHSAG004581	Q06787
NONHSAG004583	Q06787
NONHSAG004831	Q06787
NONHSAG004855	Q06787
NONHSAG004975	Q06787
NONHSAG005114	Q06787
NONHSAG005321	Q06787
NONHSAG005455	Q06787
NONHSAG005499	Q06787
NONHSAG005571	Q06787
NONHSAG005614	Q06787
NONHSAG006173	Q06787
NONHSAG006198	Q06787
NONHSAG007119	Q06787
NONHSAG007333	Q06787
NONHSAG007444	Q06787
NONHSAG007508	Q06787
NONHSAG007695	Q06787
NONHSAG007810	Q06787
NONHSAG007821	Q06787
NONHSAG008349	Q06787
NONHSAG008507	Q06787
NONHSAG008552	Q06787
NONHSAG008572	Q06787
NONHSAG008595	Q06787
NONHSAG008670	Q06787
NONHSAG008800	Q06787
NONHSAG008841	Q06787
NONHSAG008921	Q06787
NONHSAG008966	Q06787
NONHSAG008992	Q06787
NONHSAG008996	Q06787
NONHSAG009030	Q06787
NONHSAG009182	Q06787
NONHSAG009372	Q06787
NONHSAG009768	Q06787
NONHSAG010100	Q06787
NONHSAG010200	Q06787
NONHSAG010307	Q06787
NONHSAG010313	Q06787
NONHSAG010319	Q06787
NONHSAG010543	Q06787
NONHSAG010986	Q06787
NONHSAG011071	Q06787
NONHSAG011084	Q06787
NONHSAG011092	Q06787
NONHSAG011267	Q06787
NONHSAG011269	Q06787
NONHSAG011351	Q06787
NONHSAG011364	Q06787
NONHSAG011870	Q06787
NONHSAG011894	Q06787
NONHSAG012529	Q06787
NONHSAG012555	Q06787
NONHSAG012590	Q06787
NONHSAG012608	Q06787
NONHSAG012614	Q06787
NONHSAG013808	Q06787
NONHSAG069147	Q06787
NONHSAG015097	Q06787
NONHSAG015179	Q06787
NONHSAG015215	Q06787
NONHSAG015489	Q06787
NONHSAG015893	Q06787
NONHSAG015904	Q06787
NONHSAG015969	Q06787
NONHSAG016100	Q06787
NONHSAG016307	Q06787
NONHSAG016601	Q06787
NONHSAG016770	Q06787
NONHSAG016771	Q06787
NONHSAG016894	Q06787
NONHSAG016897	Q06787
NONHSAG016904	Q06787
NONHSAG017009	Q06787
NONHSAG017120	Q06787
NONHSAG017635	Q06787
NONHSAG017679	Q06787
NONHSAG017683	Q06787
NONHSAG018294	Q06787
NONHSAG018309	Q06787
NONHSAG018392	Q06787
NONHSAG018523	Q06787
NONHSAG018530	Q06787
NONHSAG018537	Q06787
NONHSAG018624	Q06787
NONHSAG018999	Q06787
NONHSAG019011	Q06787
NONHSAG019015	Q06787
NONHSAG072221	Q06787
NONHSAG073025	Q06787
NONHSAG021307	Q06787
NONHSAG021309	Q06787
NONHSAG021315	Q06787
NONHSAG021347	Q06787
NONHSAG021359	Q06787
NONHSAG021390	Q06787
NONHSAG021471	Q06787
NONHSAG021678	Q06787
NONHSAG022078	Q06787
NONHSAG022123	Q06787
NONHSAG022142	Q06787
NONHSAG022220	Q06787
NONHSAG022347	Q06787
NONHSAG022595	Q06787
NONHSAG023086	Q06787
NONHSAG023185	Q06787
NONHSAG023216	Q06787
NONHSAG023238	Q06787
NONHSAG075003	Q06787
NONHSAG023329	Q06787
NONHSAG023418	Q06787
NONHSAG024224	Q06787
NONHSAG024395	Q06787
NONHSAG024462	Q06787
NONHSAG024488	Q06787
NONHSAG024543	Q06787
NONHSAG024666	Q06787
NONHSAG024695	Q06787
NONHSAG024778	Q06787
NONHSAG024853	Q06787
NONHSAG024863	Q06787
NONHSAG024903	Q06787
NONHSAG024993	Q06787
NONHSAG025069	Q06787
NONHSAG025089	Q06787
NONHSAG025094	Q06787
NONHSAG025137	Q06787
NONHSAG025160	Q06787
NONHSAG025378	Q06787
NONHSAG076451	Q06787
NONHSAG026053	Q06787
NONHSAG026072	Q06787
NONHSAG026091	Q06787
NONHSAG026129	Q06787
NONHSAG026274	Q06787
NONHSAG026276	Q06787
NONHSAG026359	Q06787
NONHSAG026381	Q06787
NONHSAG026404	Q06787
NONHSAG077122	Q06787
NONHSAG027293	Q06787
NONHSAG027321	Q06787
NONHSAG027799	Q06787
NONHSAG027882	Q06787
NONHSAG027894	Q06787
NONHSAG027920	Q06787
NONHSAG028093	Q06787
NONHSAG077551	Q06787
NONHSAG029066	Q06787
NONHSAG029130	Q06787
NONHSAG077706	Q06787
NONHSAG029191	Q06787
NONHSAG029467	Q06787
NONHSAG029518	Q06787
NONHSAG029628	Q06787
NONHSAG029723	Q06787
NONHSAG079231	Q06787
NONHSAG029933	Q06787
NONHSAG029952	Q06787
NONHSAG029956	Q06787
NONHSAG030057	Q06787
NONHSAG030876	Q06787
NONHSAG031045	Q06787
NONHSAG031645	Q06787
NONHSAG031666	Q06787
NONHSAG031674	Q06787
NONHSAG031749	Q06787
NONHSAG031790	Q06787
NONHSAG081583	Q06787
NONHSAG032018	Q06787
NONHSAG032297	Q06787
NONHSAG032508	Q06787
NONHSAG032682	Q06787
NONHSAG032803	Q06787
NONHSAG033168	Q06787
NONHSAG033183	Q06787
NONHSAG083577	Q06787
NONHSAG033611	Q06787
NONHSAG033657	Q06787
NONHSAG033691	Q06787
NONHSAG033940	Q06787
NONHSAG034006	Q06787
NONHSAG034027	Q06787
NONHSAG034063	Q06787
NONHSAG084326	Q06787
NONHSAG034317	Q06787
NONHSAG034336	Q06787
NONHSAG034916	Q06787
NONHSAG034935	Q06787
NONHSAG035023	Q06787
NONHSAG035049	Q06787
NONHSAG035106	Q06787
NONHSAG035271	Q06787
NONHSAG035896	Q06787
NONHSAG084937	Q06787
NONHSAG036415	Q06787
NONHSAG036615	Q06787
NONHSAG036783	Q06787
NONHSAG037072	Q06787
NONHSAG037131	Q06787
NONHSAG037195	Q06787
NONHSAG037225	Q06787
NONHSAG037408	Q06787
NONHSAG037411	Q06787
NONHSAG037420	Q06787
NONHSAG037774	Q06787
NONHSAG037936	Q06787
NONHSAG038091	Q06787
NONHSAG039335	Q06787
NONHSAG039398	Q06787
NONHSAG040021	Q06787
NONHSAG090943	Q06787
NONHSAG040315	Q06787
NONHSAG040320	Q06787
NONHSAG040408	Q06787
NONHSAG040483	Q06787
NONHSAG041057	Q06787
NONHSAG041085	Q06787
NONHSAG090380	Q06787
NONHSAG041178	Q06787
NONHSAG041529	Q06787
NONHSAG041670	Q06787
NONHSAG041695	Q06787
NONHSAG041844	Q06787
NONHSAG042357	Q06787
NONHSAG091452	Q06787
NONHSAG094075	Q06787
NONHSAG004756	Q06787
NONHSAG044006	Q06787
NONHSAG044064	Q06787
NONHSAG096880	Q06787
NONHSAG047002	Q06787
NONHSAG047507	Q06787
NONHSAG047851	Q06787
NONHSAG047966	Q06787
NONHSAG048302	Q06787
NONHSAG048354	Q06787
NONHSAG048464	Q06787
NONHSAG048505	Q06787
NONHSAG114040	Q06787
NONHSAG050725	Q06787
NONHSAG050747	Q06787
NONHSAG051091	Q06787
NONHSAG099126	Q06787
NONHSAG101142	Q06787
NONHSAG051736	Q06787
NONHSAG052055	Q06787
NONHSAG053631	Q06787
NONHSAG053716	Q06787
NONHSAG053814	Q06787
NONHSAG053842	Q06787
NONHSAG103285	Q06787
NONHSAG054394	Q06787
NONHSAG054432	Q06787
NONHSAG054779	Q06787
NONHSAG055187	Q06787
NONHSAG055315	Q06787
NONHSAG055628	Q06787
NONHSAG000046	Q9C0B1
NONHSAG000047	Q9C0B1
NONHSAG000091	Q9C0B1
NONHSAG000447	Q9C0B1
NONHSAG000536	Q9C0B1
NONHSAG000835	Q9C0B1
NONHSAG000920	Q9C0B1
NONHSAG000967	Q9C0B1
NONHSAG001017	Q9C0B1
NONHSAG001039	Q9C0B1
NONHSAG001467	Q9C0B1
NONHSAG001999	Q9C0B1
NONHSAG002096	Q9C0B1
NONHSAG002205	Q9C0B1
NONHSAG002859	Q9C0B1
NONHSAG002985	Q9C0B1
NONHSAG003074	Q9C0B1
NONHSAG003938	Q9C0B1
NONHSAG004027	Q9C0B1
NONHSAG004140	Q9C0B1
NONHSAG004226	Q9C0B1
NONHSAG057260	Q9C0B1
NONHSAG004831	Q9C0B1
NONHSAG004855	Q9C0B1
NONHSAG004975	Q9C0B1
NONHSAG005321	Q9C0B1
NONHSAG005614	Q9C0B1
NONHSAG006173	Q9C0B1
NONHSAG006198	Q9C0B1
NONHSAG006227	Q9C0B1
NONHSAG006341	Q9C0B1
NONHSAG007119	Q9C0B1
NONHSAG007287	Q9C0B1
NONHSAG007320	Q9C0B1
NONHSAG007444	Q9C0B1
NONHSAG007508	Q9C0B1
NONHSAG007695	Q9C0B1
NONHSAG008349	Q9C0B1
NONHSAG008552	Q9C0B1
NONHSAG008670	Q9C0B1
NONHSAG008966	Q9C0B1
NONHSAG008996	Q9C0B1
NONHSAG009030	Q9C0B1
NONHSAG009182	Q9C0B1
NONHSAG009225	Q9C0B1
NONHSAG009372	Q9C0B1
NONHSAG009514	Q9C0B1
NONHSAG010200	Q9C0B1
NONHSAG010307	Q9C0B1
NONHSAG010313	Q9C0B1
NONHSAG010319	Q9C0B1
NONHSAG010543	Q9C0B1
NONHSAG010986	Q9C0B1
NONHSAG011084	Q9C0B1
NONHSAG011125	Q9C0B1
NONHSAG011351	Q9C0B1
NONHSAG011364	Q9C0B1
NONHSAG011627	Q9C0B1
NONHSAG011705	Q9C0B1
NONHSAG011894	Q9C0B1
NONHSAG012529	Q9C0B1
NONHSAG012555	Q9C0B1
NONHSAG012566	Q9C0B1
NONHSAG012614	Q9C0B1
NONHSAG015097	Q9C0B1
NONHSAG015106	Q9C0B1
NONHSAG015489	Q9C0B1
NONHSAG015893	Q9C0B1
NONHSAG015904	Q9C0B1
NONHSAG015961	Q9C0B1
NONHSAG015969	Q9C0B1
NONHSAG016021	Q9C0B1
NONHSAG016100	Q9C0B1
NONHSAG016307	Q9C0B1
NONHSAG016603	Q9C0B1
NONHSAG016771	Q9C0B1
NONHSAG016894	Q9C0B1
NONHSAG016906	Q9C0B1
NONHSAG017009	Q9C0B1
NONHSAG017120	Q9C0B1
NONHSAG017635	Q9C0B1
NONHSAG017679	Q9C0B1
NONHSAG018244	Q9C0B1
NONHSAG018257	Q9C0B1
NONHSAG018293	Q9C0B1
NONHSAG018333	Q9C0B1
NONHSAG018530	Q9C0B1
NONHSAG018537	Q9C0B1
NONHSAG018594	Q9C0B1
NONHSAG018624	Q9C0B1
NONHSAG018796	Q9C0B1
NONHSAG018999	Q9C0B1
NONHSAG019011	Q9C0B1
NONHSAG019015	Q9C0B1
NONHSAG072221	Q9C0B1
NONHSAG073025	Q9C0B1
NONHSAG021307	Q9C0B1
NONHSAG021309	Q9C0B1
NONHSAG021329	Q9C0B1
NONHSAG021347	Q9C0B1
NONHSAG021359	Q9C0B1
NONHSAG021384	Q9C0B1
NONHSAG021471	Q9C0B1
NONHSAG021678	Q9C0B1
NONHSAG021818	Q9C0B1
NONHSAG022050	Q9C0B1
NONHSAG022078	Q9C0B1
NONHSAG022142	Q9C0B1
NONHSAG022595	Q9C0B1
NONHSAG022634	Q9C0B1
NONHSAG022856	Q9C0B1
NONHSAG022857	Q9C0B1
NONHSAG022872	Q9C0B1
NONHSAG023086	Q9C0B1
NONHSAG023185	Q9C0B1
NONHSAG023216	Q9C0B1
NONHSAG023238	Q9C0B1
NONHSAG023258	Q9C0B1
NONHSAG023321	Q9C0B1
NONHSAG023630	Q9C0B1
NONHSAG024224	Q9C0B1
NONHSAG024282	Q9C0B1
NONHSAG024350	Q9C0B1
NONHSAG024395	Q9C0B1
NONHSAG024462	Q9C0B1
NONHSAG024778	Q9C0B1
NONHSAG024783	Q9C0B1
NONHSAG024863	Q9C0B1
NONHSAG024903	Q9C0B1
NONHSAG025051	Q9C0B1
NONHSAG025052	Q9C0B1
NONHSAG025137	Q9C0B1
NONHSAG076451	Q9C0B1
NONHSAG026072	Q9C0B1
NONHSAG026091	Q9C0B1
NONHSAG026129	Q9C0B1
NONHSAG026230	Q9C0B1
NONHSAG026359	Q9C0B1
NONHSAG026404	Q9C0B1
NONHSAG026964	Q9C0B1
NONHSAG027293	Q9C0B1
NONHSAG027882	Q9C0B1
NONHSAG027894	Q9C0B1
NONHSAG028093	Q9C0B1
NONHSAG077527	Q9C0B1
NONHSAG077551	Q9C0B1
NONHSAG029130	Q9C0B1
NONHSAG029191	Q9C0B1
NONHSAG029467	Q9C0B1
NONHSAG029518	Q9C0B1
NONHSAG029628	Q9C0B1
NONHSAG079272	Q9C0B1
NONHSAG029956	Q9C0B1
NONHSAG030059	Q9C0B1
NONHSAG030876	Q9C0B1
NONHSAG030937	Q9C0B1
NONHSAG031060	Q9C0B1
NONHSAG081395	Q9C0B1
NONHSAG031415	Q9C0B1
NONHSAG031585	Q9C0B1
NONHSAG031645	Q9C0B1
NONHSAG031666	Q9C0B1
NONHSAG031749	Q9C0B1
NONHSAG031750	Q9C0B1
NONHSAG081583	Q9C0B1
NONHSAG032115	Q9C0B1
NONHSAG032157	Q9C0B1
NONHSAG032461	Q9C0B1
NONHSAG032508	Q9C0B1
NONHSAG033080	Q9C0B1
NONHSAG033168	Q9C0B1
NONHSAG033183	Q9C0B1
NONHSAG033301	Q9C0B1
NONHSAG033348	Q9C0B1
NONHSAG033657	Q9C0B1
NONHSAG033691	Q9C0B1
NONHSAG034027	Q9C0B1
NONHSAG034063	Q9C0B1
NONHSAG084326	Q9C0B1
NONHSAG034213	Q9C0B1
NONHSAG034215	Q9C0B1
NONHSAG034317	Q9C0B1
NONHSAG034336	Q9C0B1
NONHSAG034935	Q9C0B1
NONHSAG035023	Q9C0B1
NONHSAG084937	Q9C0B1
NONHSAG036412	Q9C0B1
NONHSAG036415	Q9C0B1
NONHSAG036615	Q9C0B1
NONHSAG036783	Q9C0B1
NONHSAG037072	Q9C0B1
NONHSAG037082	Q9C0B1
NONHSAG037131	Q9C0B1
NONHSAG037137	Q9C0B1
NONHSAG037195	Q9C0B1
NONHSAG037225	Q9C0B1
NONHSAG037408	Q9C0B1
NONHSAG037420	Q9C0B1
NONHSAG088954	Q9C0B1
NONHSAG037900	Q9C0B1
NONHSAG037936	Q9C0B1
NONHSAG039335	Q9C0B1
NONHSAG039398	Q9C0B1
NONHSAG040021	Q9C0B1
NONHSAG040143	Q9C0B1
NONHSAG040333	Q9C0B1
NONHSAG090182	Q9C0B1
NONHSAG040408	Q9C0B1
NONHSAG040483	Q9C0B1
NONHSAG041057	Q9C0B1
NONHSAG041236	Q9C0B1
NONHSAG041519	Q9C0B1
NONHSAG041670	Q9C0B1
NONHSAG042319	Q9C0B1
NONHSAG042360	Q9C0B1
NONHSAG094075	Q9C0B1
NONHSAG044006	Q9C0B1
NONHSAG044064	Q9C0B1
NONHSAG095917	Q9C0B1
NONHSAG096880	Q9C0B1
NONHSAG047002	Q9C0B1
NONHSAG047097	Q9C0B1
NONHSAG047260	Q9C0B1
NONHSAG047507	Q9C0B1
NONHSAG047966	Q9C0B1
NONHSAG048224	Q9C0B1
NONHSAG048354	Q9C0B1
NONHSAG048464	Q9C0B1
NONHSAG048505	Q9C0B1
NONHSAG048506	Q9C0B1
NONHSAG114040	Q9C0B1
NONHSAG050747	Q9C0B1
NONHSAG050762	Q9C0B1
NONHSAG051091	Q9C0B1
NONHSAG099126	Q9C0B1
NONHSAG101142	Q9C0B1
NONHSAG053014	Q9C0B1
NONHSAG053419	Q9C0B1
NONHSAG053631	Q9C0B1
NONHSAG053814	Q9C0B1
NONHSAG103285	Q9C0B1
NONHSAG054394	Q9C0B1
NONHSAG054779	Q9C0B1
NONHSAG055124	Q9C0B1
NONHSAG055187	Q9C0B1
NONHSAG055329	Q9C0B1
NONHSAG000046	Q92945
NONHSAG000047	Q92945
NONHSAG000091	Q92945
NONHSAG000386	Q92945
NONHSAG000447	Q92945
NONHSAG000506	Q92945
NONHSAG000536	Q92945
NONHSAG000626	Q92945
NONHSAG000835	Q92945
NONHSAG000920	Q92945
NONHSAG000967	Q92945
NONHSAG001017	Q92945
NONHSAG001039	Q92945
NONHSAG001219	Q92945
NONHSAG001344	Q92945
NONHSAG001351	Q92945
NONHSAG001369	Q92945
NONHSAG001452	Q92945
NONHSAG001459	Q92945
NONHSAG001467	Q92945
NONHSAG001683	Q92945
NONHSAG002048	Q92945
NONHSAG002096	Q92945
NONHSAG002205	Q92945
NONHSAG002393	Q92945
NONHSAG002576	Q92945
NONHSAG002728	Q92945
NONHSAG002827	Q92945
NONHSAG002859	Q92945
NONHSAG002985	Q92945
NONHSAG003074	Q92945
NONHSAG003347	Q92945
NONHSAG003486	Q92945
NONHSAG003633	Q92945
NONHSAG003938	Q92945
NONHSAG003943	Q92945
NONHSAG004027	Q92945
NONHSAG004140	Q92945
NONHSAG004226	Q92945
NONHSAG057260	Q92945
NONHSAG004457	Q92945
NONHSAG004564	Q92945
NONHSAG004581	Q92945
NONHSAG004855	Q92945
NONHSAG004975	Q92945
NONHSAG005114	Q92945
NONHSAG005321	Q92945
NONHSAG005499	Q92945
NONHSAG005571	Q92945
NONHSAG005614	Q92945
NONHSAG005891	Q92945
NONHSAG006173	Q92945
NONHSAG006198	Q92945
NONHSAG006204	Q92945
NONHSAG006227	Q92945
NONHSAG006341	Q92945
NONHSAG007119	Q92945
NONHSAG007333	Q92945
NONHSAG007444	Q92945
NONHSAG007508	Q92945
NONHSAG007631	Q92945
NONHSAG007695	Q92945
NONHSAG007810	Q92945
NONHSAG007821	Q92945
NONHSAG008349	Q92945
NONHSAG008404	Q92945
NONHSAG008444	Q92945
NONHSAG008552	Q92945
NONHSAG008572	Q92945
NONHSAG008670	Q92945
NONHSAG008800	Q92945
NONHSAG008921	Q92945
NONHSAG008966	Q92945
NONHSAG009182	Q92945
NONHSAG009225	Q92945
NONHSAG009372	Q92945
NONHSAG009403	Q92945
NONHSAG009514	Q92945
NONHSAG009520	Q92945
NONHSAG009706	Q92945
NONHSAG009768	Q92945
NONHSAG010100	Q92945
NONHSAG010200	Q92945
NONHSAG010307	Q92945
NONHSAG010313	Q92945
NONHSAG010319	Q92945
NONHSAG010501	Q92945
NONHSAG010543	Q92945
NONHSAG010735	Q92945
NONHSAG010986	Q92945
NONHSAG011071	Q92945
NONHSAG011084	Q92945
NONHSAG011092	Q92945
NONHSAG011125	Q92945
NONHSAG011269	Q92945
NONHSAG011351	Q92945
NONHSAG011364	Q92945
NONHSAG011439	Q92945
NONHSAG011627	Q92945
NONHSAG011658	Q92945
NONHSAG011705	Q92945
NONHSAG011870	Q92945
NONHSAG012529	Q92945
NONHSAG012555	Q92945
NONHSAG012566	Q92945
NONHSAG012604	Q92945
NONHSAG012614	Q92945
NONHSAG013401	Q92945
NONHSAG013569	Q92945
NONHSAG013786	Q92945
NONHSAG013808	Q92945
NONHSAG069147	Q92945
NONHSAG015097	Q92945
NONHSAG015106	Q92945
NONHSAG015112	Q92945
NONHSAG015215	Q92945
NONHSAG015220	Q92945
NONHSAG015489	Q92945
NONHSAG015510	Q92945
NONHSAG015897	Q92945
NONHSAG015904	Q92945
NONHSAG015961	Q92945
NONHSAG015969	Q92945
NONHSAG016018	Q92945
NONHSAG016021	Q92945
NONHSAG016100	Q92945
NONHSAG016307	Q92945
NONHSAG016601	Q92945
NONHSAG016603	Q92945
NONHSAG016610	Q92945
NONHSAG016674	Q92945
NONHSAG016733	Q92945
NONHSAG016770	Q92945
NONHSAG016884	Q92945
NONHSAG016894	Q92945
NONHSAG016897	Q92945
NONHSAG016904	Q92945
NONHSAG016906	Q92945
NONHSAG017009	Q92945
NONHSAG017218	Q92945
NONHSAG017222	Q92945
NONHSAG017417	Q92945
NONHSAG017631	Q92945
NONHSAG017635	Q92945
NONHSAG017679	Q92945
NONHSAG017683	Q92945
NONHSAG017882	Q92945
NONHSAG018117	Q92945
NONHSAG018392	Q92945
NONHSAG018523	Q92945
NONHSAG018624	Q92945
NONHSAG018643	Q92945
